T0_K,time_us,R_um,Rdot_m_s,T_drop_K,film_thick_um,log10_time_us,Pb_bar,P_sat_bar
303.0,1.100000e+00,1.302847e+01,9.402701e+00,303.000000,6.947153e+01,0.041393,2.710692,11.746115
303.0,1.200000e+00,1.395709e+01,9.170740e+00,303.000000,6.854291e+01,0.079181,2.669089,11.746115
303.0,1.300000e+00,1.486347e+01,8.957587e+00,303.000000,6.763653e+01,0.113943,2.632028,11.746115
303.0,1.400000e+00,1.574934e+01,8.760472e+00,303.000000,6.675066e+01,0.146128,2.598741,11.746115
303.0,1.500000e+00,1.661621e+01,8.577193e+00,303.000000,6.588379e+01,0.176091,2.568632,11.746115
303.0,1.600000e+00,1.746536e+01,8.405974e+00,303.000000,6.503464e+01,0.204120,2.541233,11.746115
303.0,1.700000e+00,1.829792e+01,8.245361e+00,303.000000,6.420208e+01,0.230449,2.516165,11.746115
303.0,1.800000e+00,1.911490e+01,8.094149e+00,303.000000,6.338510e+01,0.255273,2.493123,11.746115
303.0,1.900000e+00,1.991718e+01,7.951327e+00,303.000000,6.258282e+01,0.278754,2.471856,11.746115
303.0,2.000000e+00,2.070556e+01,7.816041e+00,303.000000,6.179444e+01,0.301030,2.452153,11.746115
303.0,2.100000e+00,2.148075e+01,7.687559e+00,303.000000,6.101925e+01,0.322219,2.433838,11.746115
303.0,2.200000e+00,2.224340e+01,7.565255e+00,303.000000,6.025660e+01,0.342423,2.416763,11.746115
303.0,2.300000e+00,2.299411e+01,7.448582e+00,303.000000,5.950589e+01,0.361728,2.400800,11.746115
303.0,2.400000e+00,2.373340e+01,7.337065e+00,303.000000,5.876660e+01,0.380211,2.385840,11.746115
303.0,2.500000e+00,2.446179e+01,7.230288e+00,303.000000,5.803821e+01,0.397940,2.371787,11.746115
303.0,2.600000e+00,2.517971e+01,7.127881e+00,303.000000,5.732029e+01,0.414973,2.358559,11.746115
303.0,2.700000e+00,2.588760e+01,7.029519e+00,303.000000,5.661240e+01,0.431364,2.346083,11.746115
303.0,2.800000e+00,2.658584e+01,6.934910e+00,303.000000,5.591416e+01,0.447158,2.334297,11.746115
303.0,2.900000e+00,2.727479e+01,6.843793e+00,303.000000,5.522521e+01,0.462398,2.323142,11.746115
303.0,3.000000e+00,2.795480e+01,6.756085e+00,303.000000,5.454520e+01,0.477121,2.313849,11.746115
303.0,3.100000e+00,2.862626e+01,6.673312e+00,303.000000,5.387374e+01,0.491362,2.310088,11.746115
303.0,3.200000e+00,2.928977e+01,6.597495e+00,303.000000,5.321023e+01,0.505150,2.311263,11.746115
303.0,3.300000e+00,2.994610e+01,6.530011e+00,303.000000,5.255390e+01,0.518514,2.316579,11.746115
303.0,3.400000e+00,3.059614e+01,6.471736e+00,303.000000,5.190386e+01,0.531479,2.325370,11.746115
303.0,3.500000e+00,3.124083e+01,6.423180e+00,303.000000,5.125917e+01,0.544068,2.337080,11.746115
303.0,3.600000e+00,3.188115e+01,6.384575e+00,303.000000,5.061885e+01,0.556303,2.351240,11.746115
303.0,3.700000e+00,3.251811e+01,6.355952e+00,303.000000,4.998189e+01,0.568202,2.367463,11.746115
303.0,3.800000e+00,3.315270e+01,6.337194e+00,303.000000,4.934730e+01,0.579784,2.385421,11.746115
303.0,3.900000e+00,3.378589e+01,6.328077e+00,303.000000,4.871411e+01,0.591065,2.404847,11.746115
303.0,4.000000e+00,3.441863e+01,6.328301e+00,303.000000,4.808137e+01,0.602060,2.425515,11.746115
303.0,4.100000e+00,3.505184e+01,6.337517e+00,303.000000,4.744816e+01,0.612784,2.447241,11.746115
303.0,4.200000e+00,3.568640e+01,6.355338e+00,303.000000,4.681360e+01,0.623249,2.469874,11.746115
303.0,4.300000e+00,3.632316e+01,6.381362e+00,303.000000,4.617684e+01,0.633468,2.493291,11.746115
303.0,4.400000e+00,3.696291e+01,6.415175e+00,303.000000,4.553709e+01,0.643453,2.517394,11.746115
303.0,4.500000e+00,3.760640e+01,6.456363e+00,303.000000,4.489360e+01,0.653213,2.542106,11.746115
303.0,4.600000e+00,3.825437e+01,6.504519e+00,303.000000,4.424563e+01,0.662758,2.567369,11.746115
303.0,4.700000e+00,3.890747e+01,6.559248e+00,303.000000,4.359253e+01,0.672098,2.593141,11.746115
303.0,4.800000e+00,3.956636e+01,6.620167e+00,303.000000,4.293364e+01,0.681241,2.619396,11.746115
303.0,4.900000e+00,4.023164e+01,6.686914e+00,303.000000,4.226836e+01,0.690196,2.646118,11.746115
303.0,5.000000e+00,4.090386e+01,6.759145e+00,303.000000,4.159614e+01,0.698970,2.673305,11.746115
303.0,5.100000e+00,4.158356e+01,6.836538e+00,303.000000,4.091644e+01,0.707570,2.700966,11.746115
303.0,5.200000e+00,4.227125e+01,6.918797e+00,303.000000,4.022875e+01,0.716003,2.729117,11.746115
303.0,5.300000e+00,4.296739e+01,7.005646e+00,303.000000,3.953261e+01,0.724276,2.757785,11.746115
303.0,5.400000e+00,4.367244e+01,7.096837e+00,303.000000,3.882756e+01,0.732394,2.787004,11.746115
303.0,5.500000e+00,4.438680e+01,7.192145e+00,303.000000,3.811320e+01,0.740363,2.816818,11.746115
303.0,5.600000e+00,4.511090e+01,7.291371e+00,303.000000,3.738910e+01,0.748188,2.847276,11.746115
303.0,5.700000e+00,4.584510e+01,7.394342e+00,303.000000,3.665490e+01,0.755875,2.878437,11.746115
303.0,5.800000e+00,4.658978e+01,7.500908e+00,303.000000,3.591022e+01,0.763428,2.910365,11.746115
303.0,5.900000e+00,4.734529e+01,7.610945e+00,303.000000,3.515471e+01,0.770852,2.943133,11.746115
303.0,6.000000e+00,4.811197e+01,7.724356e+00,303.000000,3.438803e+01,0.778151,2.976821,11.746115
303.0,6.100000e+00,4.889016e+01,7.841066e+00,303.000000,3.360984e+01,0.785330,3.011518,11.746115
303.0,6.200000e+00,4.968017e+01,7.961025e+00,303.000000,3.281983e+01,0.792392,3.047320,11.746115
303.0,6.300000e+00,5.048235e+01,8.084208e+00,303.000000,3.201765e+01,0.799341,3.084335,11.746115
303.0,6.400000e+00,5.129700e+01,8.210616e+00,303.000000,3.120300e+01,0.806180,3.122679,11.746115
303.0,6.500000e+00,5.212445e+01,8.340271e+00,303.000000,3.037555e+01,0.812913,3.162480,11.746115
303.0,6.600000e+00,5.296503e+01,8.473224e+00,303.000000,2.953497e+01,0.819544,3.203880,11.746115
303.0,6.700000e+00,5.381907e+01,8.609550e+00,303.000000,2.868093e+01,0.826075,3.247034,11.746115
303.0,6.800000e+00,5.468692e+01,8.749351e+00,303.000000,2.781308e+01,0.832509,3.292115,11.746115
303.0,6.900000e+00,5.556892e+01,8.892758e+00,303.000000,2.693108e+01,0.838849,3.339316,11.746115
303.0,7.000000e+00,5.646545e+01,9.039930e+00,303.000000,2.603455e+01,0.845098,3.388852,11.746115
303.0,7.100000e+00,5.737689e+01,9.191058e+00,303.000000,2.512311e+01,0.851258,3.440966,11.746115
303.0,7.200000e+00,5.830365e+01,9.346371e+00,303.000000,2.419635e+01,0.857332,3.495932,11.746115
303.0,7.300000e+00,5.924616e+01,9.506131e+00,303.000000,2.325384e+01,0.863323,3.554062,11.746115
303.0,7.400000e+00,6.020487e+01,9.670647e+00,303.000000,2.229513e+01,0.869232,3.615716,11.746115
303.0,7.500000e+00,6.118029e+01,9.840275e+00,303.000000,2.131971e+01,0.875061,3.681309,11.746115
303.0,7.600000e+00,6.217294e+01,1.001543e+01,303.000000,2.032706e+01,0.880814,3.751326,11.746115
303.0,7.700000e+00,6.318340e+01,1.019658e+01,303.000000,1.931660e+01,0.886491,3.826335,11.746115
303.0,7.800000e+00,6.421229e+01,1.038429e+01,303.000000,1.828771e+01,0.892095,3.907016,11.746115
303.0,7.900000e+00,6.526030e+01,1.057921e+01,303.000000,1.723970e+01,0.897627,3.994183,11.746115
303.0,8.000000e+00,6.632820e+01,1.078210e+01,303.000000,1.617180e+01,0.903090,4.088828,11.746115
303.0,8.100000e+00,6.741681e+01,1.099385e+01,303.000000,1.508319e+01,0.908485,4.192177,11.746115
303.0,8.200000e+00,6.852708e+01,1.121555e+01,303.000000,1.397292e+01,0.913814,4.305767,11.746115
303.0,8.300000e+00,6.966007e+01,1.144851e+01,303.000000,1.283993e+01,0.919078,4.431566,11.746115
303.0,8.400000e+00,7.081697e+01,1.169433e+01,303.000000,1.168303e+01,0.924279,4.572143,11.746115
303.0,8.500000e+00,7.199918e+01,1.195502e+01,303.000000,1.050082e+01,0.929419,4.730950,11.746115
303.0,8.600000e+00,7.320829e+01,1.223316e+01,303.000000,9.291711e+00,0.934498,4.912772,11.746115
303.0,8.700000e+00,7.444621e+01,1.253213e+01,303.000000,8.053787e+00,0.939519,5.124525,11.746115
303.0,8.800000e+00,7.571525e+01,1.285657e+01,303.000000,6.784750e+00,0.944483,5.376739,11.746115
303.0,8.900000e+00,7.701825e+01,1.321310e+01,303.000000,5.481748e+00,0.949390,5.686669,11.746115
303.0,9.000000e+00,7.835889e+01,1.361192e+01,303.000000,4.141105e+00,0.954243,6.085702,11.746115
313.0,0.000000e+00,3.377394e-02,0.000000e+00,313.000000,8.246623e+01,-20.000000,15.679186,15.679186
313.0,1.000000e-01,1.899129e+00,1.780386e+01,313.000000,8.060087e+01,-1.000000,5.051187,15.679186
313.0,2.000000e-01,3.571788e+00,1.584177e+01,313.000000,7.892821e+01,-0.698970,4.284458,15.679186
313.0,3.000000e-01,5.094188e+00,1.467248e+01,313.000000,7.740581e+01,-0.522879,3.905466,15.679186
313.0,4.000000e-01,6.518323e+00,1.384185e+01,313.000000,7.598168e+01,-0.397940,3.663319,15.679186
313.0,5.000000e-01,7.869470e+00,1.319881e+01,313.000000,7.463053e+01,-0.301030,3.489534,15.679186
313.0,6.000000e-01,9.162606e+00,1.267482e+01,313.000000,7.333739e+01,-0.221849,3.356134,15.679186
313.0,7.000000e-01,1.040764e+01,1.223302e+01,313.000000,7.209236e+01,-0.154902,3.249121,15.679186
313.0,8.000000e-01,1.161162e+01,1.185136e+01,313.000000,7.088838e+01,-0.096910,3.160559,15.679186
313.0,9.000000e-01,1.277980e+01,1.151557e+01,313.000000,6.972020e+01,-0.045757,3.085546,15.679186
313.0,1.000000e+00,1.391625e+01,1.121593e+01,313.000000,6.858375e+01,-0.000000,3.020856,15.679186
313.0,1.100000e+00,1.502424e+01,1.094549e+01,313.000000,6.747576e+01,0.041393,2.964262,15.679186
313.0,1.200000e+00,1.610641e+01,1.069913e+01,313.000000,6.639359e+01,0.079181,2.914170,15.679186
313.0,1.300000e+00,1.716497e+01,1.047297e+01,313.000000,6.533503e+01,0.113943,2.869398,15.679186
313.0,1.400000e+00,1.820179e+01,1.026399e+01,313.000000,6.429821e+01,0.146128,2.829051,15.679186
313.0,1.500000e+00,1.921847e+01,1.006979e+01,313.000000,6.328153e+01,0.176091,2.792434,15.679186
313.0,1.600000e+00,2.021637e+01,9.888457e+00,313.000000,6.228363e+01,0.204120,2.759000,15.679186
313.0,1.700000e+00,2.119671e+01,9.718417e+00,313.000000,6.130329e+01,0.230449,2.728309,15.679186
313.0,1.800000e+00,2.216055e+01,9.558368e+00,313.000000,6.033945e+01,0.255273,2.700003,15.679186
313.0,1.900000e+00,2.310883e+01,9.407223e+00,313.000000,5.939117e+01,0.278754,2.673788,15.679186
313.0,2.000000e+00,2.404241e+01,9.264060e+00,313.000000,5.845759e+01,0.301030,2.649419,15.679186
313.0,2.100000e+00,2.496203e+01,9.128096e+00,313.000000,5.753797e+01,0.322219,2.626689,15.679186
313.0,2.200000e+00,2.586838e+01,8.998655e+00,313.000000,5.663162e+01,0.342423,2.605424,15.679186
313.0,2.300000e+00,2.676208e+01,8.875156e+00,313.000000,5.573792e+01,0.361728,2.585475,15.679186
313.0,2.400000e+00,2.764371e+01,8.757091e+00,313.000000,5.485629e+01,0.380211,2.566849,15.679186
313.0,2.500000e+00,2.851382e+01,8.645369e+00,313.000000,5.398618e+01,0.397940,2.555759,15.679186
313.0,2.600000e+00,2.937322e+01,8.543571e+00,313.000000,5.312678e+01,0.414973,2.554117,15.679186
313.0,2.700000e+00,3.022305e+01,8.454316e+00,313.000000,5.227695e+01,0.431364,2.560159,15.679186
313.0,2.800000e+00,3.106464e+01,8.379108e+00,313.000000,5.143536e+01,0.447158,2.572467,15.679186
313.0,2.900000e+00,3.189943e+01,8.318675e+00,313.000000,5.060057e+01,0.462398,2.589908,15.679186
313.0,3.000000e+00,3.272893e+01,8.273222e+00,313.000000,4.977107e+01,0.477121,2.611573,15.679186
313.0,3.100000e+00,3.355461e+01,8.242595e+00,313.000000,4.894539e+01,0.491362,2.636734,15.679186
313.0,3.200000e+00,3.437795e+01,8.226407e+00,313.000000,4.812205e+01,0.505150,2.664811,15.679186
313.0,3.300000e+00,3.520036e+01,8.224117e+00,313.000000,4.729964e+01,0.518514,2.695342,15.679186
313.0,3.400000e+00,3.602321e+01,8.235096e+00,313.000000,4.647679e+01,0.531479,2.727961,15.679186
313.0,3.500000e+00,3.684778e+01,8.258662e+00,313.000000,4.565222e+01,0.544068,2.762381,15.679186
313.0,3.600000e+00,3.767531e+01,8.294119e+00,313.000000,4.482469e+01,0.556303,2.798380,15.679186
313.0,3.700000e+00,3.850694e+01,8.340769e+00,313.000000,4.399306e+01,0.568202,2.835791,15.679186
313.0,3.800000e+00,3.934376e+01,8.397935e+00,313.000000,4.315624e+01,0.579784,2.874493,15.679186
313.0,3.900000e+00,4.018679e+01,8.464968e+00,313.000000,4.231321e+01,0.591065,2.914403,15.679186
313.0,4.000000e+00,4.103699e+01,8.541253e+00,313.000000,4.146301e+01,0.602060,2.955473,15.679186
313.0,4.100000e+00,4.189525e+01,8.626219e+00,313.000000,4.060475e+01,0.612784,2.997683,15.679186
313.0,4.200000e+00,4.276242e+01,8.719337e+00,313.000000,3.973758e+01,0.623249,3.041042,15.679186
313.0,4.300000e+00,4.363928e+01,8.820128e+00,313.000000,3.886072e+01,0.633468,3.085580,15.679186
313.0,4.400000e+00,4.452658e+01,8.928159e+00,313.000000,3.797342e+01,0.643453,3.131351,15.679186
313.0,4.500000e+00,4.542503e+01,9.043047e+00,313.000000,3.707497e+01,0.653213,3.178429,15.679186
313.0,4.600000e+00,4.633529e+01,9.164459e+00,313.000000,3.616471e+01,0.662758,3.226909,15.679186
313.0,4.700000e+00,4.725800e+01,9.292110e+00,313.000000,3.524200e+01,0.672098,3.276907,15.679186
313.0,4.800000e+00,4.819378e+01,9.425767e+00,313.000000,3.430622e+01,0.681241,3.328557,15.679186
313.0,4.900000e+00,4.914321e+01,9.565246e+00,313.000000,3.335679e+01,0.690196,3.382016,15.679186
313.0,5.000000e+00,5.010688e+01,9.710412e+00,313.000000,3.239312e+01,0.698970,3.437464,15.679186
313.0,5.100000e+00,5.108534e+01,9.861181e+00,313.000000,3.141466e+01,0.707570,3.495105,15.679186
313.0,5.200000e+00,5.207915e+01,1.001752e+01,313.000000,3.042085e+01,0.716003,3.555172,15.679186
313.0,5.300000e+00,5.308887e+01,1.017945e+01,313.000000,2.941113e+01,0.724276,3.617928,15.679186
313.0,5.400000e+00,5.411506e+01,1.034704e+01,313.000000,2.838494e+01,0.732394,3.683673,15.679186
313.0,5.500000e+00,5.515830e+01,1.052042e+01,313.000000,2.734170e+01,0.740363,3.752749,15.679186
313.0,5.600000e+00,5.621917e+01,1.069978e+01,313.000000,2.628083e+01,0.748188,3.825547,15.679186
313.0,5.700000e+00,5.729828e+01,1.088538e+01,313.000000,2.520172e+01,0.755875,3.902520,15.679186
313.0,5.800000e+00,5.839627e+01,1.107754e+01,313.000000,2.410373e+01,0.763428,3.984190,15.679186
313.0,5.900000e+00,5.951382e+01,1.127667e+01,313.000000,2.298618e+01,0.770852,4.071171,15.679186
313.0,6.000000e+00,6.065165e+01,1.148325e+01,313.000000,2.184835e+01,0.778151,4.164184,15.679186
313.0,6.100000e+00,6.181053e+01,1.169790e+01,313.000000,2.068947e+01,0.785330,4.264090,15.679186
313.0,6.200000e+00,6.299131e+01,1.192133e+01,313.000000,1.950869e+01,0.792392,4.371928,15.679186
313.0,6.300000e+00,6.419489e+01,1.215441e+01,313.000000,1.830511e+01,0.799341,4.488962,15.679186
313.0,6.400000e+00,6.542231e+01,1.239821e+01,313.000000,1.707769e+01,0.806180,4.616761,15.679186
313.0,6.500000e+00,6.667468e+01,1.265400e+01,313.000000,1.582532e+01,0.812913,4.757299,15.679186
313.0,6.600000e+00,6.795330e+01,1.292335e+01,313.000000,1.454670e+01,0.819544,4.913110,15.679186
313.0,6.700000e+00,6.925959e+01,1.320824e+01,313.000000,1.324041e+01,0.826075,5.087521,15.679186
313.0,6.800000e+00,7.059525e+01,1.351115e+01,313.000000,1.190475e+01,0.832509,5.285020,15.679186
313.0,6.900000e+00,7.196222e+01,1.383528e+01,313.000000,1.053778e+01,0.838849,5.511868,15.679186
313.0,7.000000e+00,7.336282e+01,1.418493e+01,313.000000,9.137182e+00,0.845098,5.777173,15.679186
313.0,7.100000e+00,7.479988e+01,1.456598e+01,313.000000,7.700119e+00,0.851258,6.094926,15.679186
313.0,7.200000e+00,7.627694e+01,1.498700e+01,313.000000,6.223060e+00,0.857332,6.488269,15.679186
313.0,7.300000e+00,7.779860e+01,1.546134e+01,313.000000,4.701400e+00,0.863323,6.999855,15.679186
323.0,0.000000e+00,2.374893e-02,0.000000e+00,323.000000,8.247625e+01,-20.000000,20.527148,20.527148
323.0,1.000000e-01,2.144122e+00,1.988115e+01,323.000000,8.035588e+01,-1.000000,5.661847,20.527148
323.0,2.000000e-01,4.010724e+00,1.768095e+01,323.000000,7.848928e+01,-0.698970,4.776415,20.527148
323.0,3.000000e-01,5.711105e+00,1.640207e+01,323.000000,7.678890e+01,-0.522879,4.337903,20.527148
323.0,4.000000e-01,7.304601e+00,1.550323e+01,323.000000,7.519540e+01,-0.397940,4.057239,20.527148
323.0,5.000000e-01,8.819370e+00,1.481181e+01,323.000000,7.368063e+01,-0.301030,3.855474,20.527148
323.0,6.000000e-01,1.027190e+01,1.425089e+01,323.000000,7.222810e+01,-0.221849,3.700340,20.527148
323.0,7.000000e-01,1.167303e+01,1.377953e+01,323.000000,7.082697e+01,-0.154902,3.575686,20.527148
323.0,8.000000e-01,1.303041e+01,1.337339e+01,323.000000,6.946959e+01,-0.096910,3.472354,20.527148
323.0,9.000000e-01,1.434974e+01,1.301682e+01,323.000000,6.815026e+01,-0.045757,3.384684,20.527148
323.0,1.000000e+00,1.563541e+01,1.269920e+01,323.000000,6.686459e+01,-0.000000,3.308952,20.527148
323.0,1.100000e+00,1.689092e+01,1.241295e+01,323.000000,6.560908e+01,0.041393,3.242588,20.527148
323.0,1.200000e+00,1.811913e+01,1.215253e+01,323.000000,6.438087e+01,0.079181,3.183746,20.527148
323.0,1.300000e+00,1.932240e+01,1.191372e+01,323.000000,6.317760e+01,0.113943,3.131064,20.527148
323.0,1.400000e+00,2.050272e+01,1.169325e+01,323.000000,6.199728e+01,0.146128,3.083506,20.527148
323.0,1.500000e+00,2.166179e+01,1.148856e+01,323.000000,6.083821e+01,0.176091,3.040270,20.527148
323.0,1.600000e+00,2.280108e+01,1.129757e+01,323.000000,5.969892e+01,0.204120,3.000723,20.527148
323.0,1.700000e+00,2.392189e+01,1.111858e+01,323.000000,5.857811e+01,0.230449,2.964355,20.527148
323.0,1.800000e+00,2.502532e+01,1.095020e+01,323.000000,5.747468e+01,0.255273,2.930754,20.527148
323.0,1.900000e+00,2.611240e+01,1.079126e+01,323.000000,5.638760e+01,0.278754,2.899579,20.527148
323.0,2.000000e+00,2.718401e+01,1.064078e+01,323.000000,5.531599e+01,0.301030,2.870546,20.527148
323.0,2.100000e+00,2.824097e+01,1.049841e+01,323.000000,5.425903e+01,0.322219,2.847440,20.527148
323.0,2.200000e+00,2.928425e+01,1.036838e+01,323.000000,5.321575e+01,0.342423,2.839970,20.527148
323.0,2.300000e+00,3.031534e+01,1.025545e+01,323.000000,5.218466e+01,0.361728,2.845478,20.527148
323.0,2.400000e+00,3.133610e+01,1.016217e+01,323.000000,5.116390e+01,0.380211,2.861283,20.527148
323.0,2.500000e+00,3.234855e+01,1.008960e+01,323.000000,5.015145e+01,0.397940,2.885322,20.527148
323.0,2.600000e+00,3.335477e+01,1.003790e+01,323.000000,4.914523e+01,0.414973,2.916006,20.527148
323.0,2.700000e+00,3.435685e+01,1.000663e+01,323.000000,4.814315e+01,0.431364,2.952111,20.527148
323.0,2.800000e+00,3.535678e+01,9.995014e+00,323.000000,4.714322e+01,0.447158,2.992700,20.527148
323.0,2.900000e+00,3.635648e+01,1.000209e+01,323.000000,4.614352e+01,0.462398,3.037056,20.527148
323.0,3.000000e+00,3.735777e+01,1.002679e+01,323.000000,4.514223e+01,0.477121,3.084635,20.527148
323.0,3.100000e+00,3.836235e+01,1.006803e+01,323.000000,4.413765e+01,0.491362,3.135037,20.527148
323.0,3.200000e+00,3.937184e+01,1.012472e+01,323.000000,4.312816e+01,0.505150,3.187971,20.527148
323.0,3.300000e+00,4.038771e+01,1.019585e+01,323.000000,4.211229e+01,0.518514,3.243240,20.527148
323.0,3.400000e+00,4.141138e+01,1.028043e+01,323.000000,4.108862e+01,0.531479,3.300725,20.527148
323.0,3.500000e+00,4.244413e+01,1.037759e+01,323.000000,4.005587e+01,0.544068,3.360371,20.527148
323.0,3.600000e+00,4.348718e+01,1.048651e+01,323.000000,3.901282e+01,0.556303,3.422183,20.527148
323.0,3.700000e+00,4.454168e+01,1.060646e+01,323.000000,3.795832e+01,0.568202,3.486217,20.527148
323.0,3.800000e+00,4.560870e+01,1.073683e+01,323.000000,3.689130e+01,0.579784,3.552575,20.527148
323.0,3.900000e+00,4.668924e+01,1.087705e+01,323.000000,3.581076e+01,0.591065,3.621408,20.527148
323.0,4.000000e+00,4.778428e+01,1.102668e+01,323.000000,3.471572e+01,0.602060,3.692910,20.527148
323.0,4.100000e+00,4.889472e+01,1.118535e+01,323.000000,3.360528e+01,0.612784,3.767320,20.527148
323.0,4.200000e+00,5.002148e+01,1.135278e+01,323.000000,3.247852e+01,0.623249,3.844929,20.527148
323.0,4.300000e+00,5.116540e+01,1.152880e+01,323.000000,3.133460e+01,0.633468,3.926077,20.527148
323.0,4.400000e+00,5.232734e+01,1.171332e+01,323.000000,3.017266e+01,0.643453,4.011168,20.527148
323.0,4.500000e+00,5.350815e+01,1.190634e+01,323.000000,2.899185e+01,0.653213,4.100670,20.527148
323.0,4.600000e+00,5.470870e+01,1.210796e+01,323.000000,2.779130e+01,0.662758,4.195133,20.527148
323.0,4.700000e+00,5.592983e+01,1.231841e+01,323.000000,2.657017e+01,0.672098,4.295200,20.527148
323.0,4.800000e+00,5.717247e+01,1.253801e+01,323.000000,2.532753e+01,0.681241,4.401634,20.527148
323.0,4.900000e+00,5.843753e+01,1.276721e+01,323.000000,2.406247e+01,0.690196,4.515336,20.527148
323.0,5.000000e+00,5.972602e+01,1.300662e+01,323.000000,2.277398e+01,0.698970,4.637390,20.527148
323.0,5.100000e+00,6.103898e+01,1.325700e+01,323.000000,2.146102e+01,0.707570,4.769108,20.527148
323.0,5.200000e+00,6.237756e+01,1.351932e+01,323.000000,2.012244e+01,0.716003,4.912103,20.527148
323.0,5.300000e+00,6.374301e+01,1.379479e+01,323.000000,1.875699e+01,0.724276,5.068379,20.527148
323.0,5.400000e+00,6.513672e+01,1.408491e+01,323.000000,1.736328e+01,0.732394,5.240480,20.527148
323.0,5.500000e+00,6.656024e+01,1.439158e+01,323.000000,1.593976e+01,0.740363,5.431691,20.527148
323.0,5.600000e+00,6.801535e+01,1.471720e+01,323.000000,1.448465e+01,0.748188,5.646362,20.527148
323.0,5.700000e+00,6.950408e+01,1.506483e+01,323.000000,1.299592e+01,0.755875,5.890415,20.527148
323.0,5.800000e+00,7.102882e+01,1.543855e+01,323.000000,1.147118e+01,0.763428,6.172209,20.527148
323.0,5.900000e+00,7.259245e+01,1.584382e+01,323.000000,9.907550e+00,0.770852,6.504070,20.527148
323.0,6.000000e+00,7.419847e+01,1.628833e+01,323.000000,8.301532e+00,0.778151,6.905275,20.527148
323.0,6.100000e+00,7.585133e+01,1.678350e+01,323.000000,6.648672e+00,0.785330,7.408482,20.527148
323.0,6.200000e+00,7.755692e+01,1.734762e+01,323.000000,4.943078e+00,0.792392,8.075988,20.527148
